20.8448, 2043.2806, 567.4956, 2061.7683, 587.9371
5.027, 2168.5865, 641.5719, 2250.3764, 650.3418
0.6275, 2168.5865, 650.3418, 2250.3764, 662.2807
9.8786, 2250.3764, 641.5719, 2310.8855, 648.543
4.0132, 2406.7619, 409.801, 2549.528, 490.5376
10.5748, 1910.4063, 286.923, 1950.1566, 470.8726
11.1062, 2018.9644, 240.1495, 2061.7683, 335.5935
35.9491, 2061.7683, 349.7901, 2159.3171, 404.5316
3.1463, 2061.7683, 404.5316, 2159.3171, 409.801
5.7909, 2087.1532, 276.7971, 2111.2354, 349.7901
2.9837, 2456.4968, 195.0, 2549.528, 278.1657
5.8253, 2456.4968, 278.1657, 2549.528, 349.7901
8.0641, 2551.752, 572.2109, 3272.0618, 574.8829
10.0825, 3272.0618, 572.2109, 3298.45, 599.9382
10.6562, 3272.0618, 599.9382, 3298.45, 662.2807
31.8591, 2894.1681, 492.2985, 3239.9703, 556.9661
6.2995, 2894.1681, 556.9661, 3239.9703, 572.2109
2.8474, 2793.3927, 318.1031, 2911.639, 339.7868
32.0253, 3410.7331, 438.9408, 3529.6238, 579.1362
19.2706, 3529.6238, 438.9408, 3533.0143, 608.8395
5.1435, 3529.6238, 608.8395, 3533.0143, 622.7723
17.8915, 3533.0143, 438.9408, 3654.0, 466.7556
1.3322, 3504.9629, 195.0, 3603.115, 321.1528
6.3613, 3603.115, 195.0, 3654.0, 360.874
12.6755, 3603.115, 360.874, 3654.0, 438.9408
57.522, 472.9823, 2621.3515, 629.2632, 2765.9664
1.315, 629.2632, 2621.3515, 647.7566, 2765.9664
5.4149, 335.0, 2340.0883, 346.443, 2579.5081
14.8779, 335.0, 2579.5081, 388.6236, 2600.9321
43.4577, 647.7566, 2340.0883, 678.1324, 2573.5469
17.1549, 678.2709, 2432.2616, 705.47, 2514.9286
21.6439, 762.9253, 2340.0883, 781.7111, 2432.2616
50.6388, 705.47, 2432.2616, 781.7111, 2514.9286
5.2435, 836.2509, 2798.7921, 1015.1145, 2809.1396
10.3979, 836.2509, 2809.1396, 876.24, 2857.9613
38.4806, 781.7111, 2635.4208, 807.0022, 2723.9512
0.7879, 949.6127, 2784.4743, 1042.2418, 2790.073
14.4919, 656.3677, 2228.2983, 702.3265, 2292.0148
16.6975, 656.3677, 2292.0148, 708.6072, 2326.085
5.8062, 702.3265, 2228.2983, 734.1016, 2292.0148
1.6409, 656.3677, 2190.7873, 673.1414, 2199.7303
4.2122, 656.3677, 2199.7303, 697.5405, 2228.2983
17.4195, 919.3176, 2516.0871, 1025.1211, 2575.0111
6.4903, 1025.1211, 2393.4135, 1089.9193, 2418.8424
0.434, 1025.1211, 2418.8424, 1030.9653, 2585.222
19.9374, 1089.9193, 2393.4135, 1102.9775, 2418.8424
28.5998, 1085.9197, 2337.0774, 1111.1713, 2393.4135
13.835, 931.9881, 2191.7832, 993.029, 2194.4579
0.3748, 993.029, 2191.7832, 1111.1713, 2194.4579
2.7366, 1111.1713, 2910.1189, 1261.2208, 2914.0
27.3521, 1293.6381, 2851.9928, 1324.4873, 2910.1189
3.8708, 1261.2208, 2910.1189, 1324.4873, 2914.0
4.1555, 1111.1713, 2800.979, 1169.6745, 2807.2537
5.6844, 1324.4873, 2800.979, 1344.5204, 2828.4197
33.144, 1324.4873, 2828.4197, 1357.4498, 2856.2794
16.4014, 1344.5204, 2800.979, 1363.4374, 2828.4197
14.6765, 1357.4498, 2828.4197, 1363.4374, 2856.2794
3.7616, 1111.1713, 2729.9039, 1167.0029, 2743.598
9.3416, 1111.1713, 2743.598, 1138.8216, 2800.979
33.1222, 1408.4021, 2533.4372, 1577.1447, 2805.7421
15.8923, 1481.3064, 2805.7421, 1686.33, 2868.8225
8.8263, 1117.8074, 2385.7345, 1122.6828, 2507.8181
9.3721, 1118.5946, 2507.8181, 1122.6828, 2665.4715
19.8455, 1122.6828, 2501.3663, 1224.8258, 2528.4425
6.0319, 1224.8258, 2501.3663, 1251.7657, 2528.4425
6.8047, 1201.0098, 2528.4425, 1251.7657, 2665.4715
8.2545, 1111.1713, 2190.7873, 1122.081, 2326.653
18.2616, 1122.081, 2190.7873, 1122.6828, 2326.653
5.0392, 1111.4463, 2326.653, 1122.6828, 2385.7345
8.1812, 1222.711, 2190.7873, 1251.7657, 2313.1541
5.4961, 1251.6262, 2313.1541, 1251.7657, 2501.3663
6.7117, 335.0, 2175.2067, 453.7448, 2178.6737
24.0156, 335.0, 2178.6737, 706.5178, 2190.7873
12.6682, 706.5178, 2178.6737, 752.9166, 2190.7873
3.6212, 335.0, 2159.9374, 590.9631, 2175.2067
39.4895, 398.9959, 2130.2324, 752.9166, 2159.9374
9.9191, 339.634, 1914.8463, 353.8178, 2099.0509
11.5417, 359.8623, 2099.0509, 575.6494, 2130.2324
25.2814, 734.8588, 1940.0303, 762.7677, 2130.2324
47.9935, 762.7677, 2056.5797, 795.39, 2143.6562
14.8548, 762.7677, 2143.6562, 786.0508, 2190.7873
12.9832, 795.39, 2056.5797, 795.7287, 2143.6562
7.8393, 786.0508, 2143.6562, 795.7287, 2190.7873
1.3887, 799.977, 2027.6445, 838.0212, 2182.2894
5.9309, 799.977, 2182.2894, 879.2118, 2190.7873
47.8387, 931.5942, 2102.255, 1074.4002, 2185.528
54.7939, 931.5942, 2039.2038, 1012.5243, 2102.255
13.0112, 960.2662, 2024.7724, 1074.977, 2039.2038
21.9127, 762.7677, 1986.4199, 815.9463, 2023.9665
6.3715, 762.7677, 2023.9665, 778.548, 2024.7724
4.0151, 891.5022, 1903.1317, 1051.8537, 1929.3288
16.3026, 891.5022, 1929.3288, 979.4137, 1973.573
10.8826, 1051.8537, 1903.1317, 1052.9017, 1929.3288
10.0104, 979.4137, 1929.3288, 1052.9017, 1973.573
39.3259, 617.3369, 1858.5883, 762.7677, 1914.0371
6.601, 335.0, 1177.8205, 440.4933, 1178.7949
3.4273, 440.4933, 1177.8205, 607.3821, 1178.7949
32.5184, 677.7032, 1177.8205, 703.2114, 1315.6508
22.9005, 677.7032, 1315.6508, 757.2218, 1518.3409
6.7481, 757.2218, 1315.6508, 762.7677, 1518.3409
3.108, 762.7677, 1817.8364, 805.6327, 1840.1343
21.4563, 762.7677, 1840.1343, 808.9026, 1903.1317
21.6995, 859.9701, 1873.2922, 884.8915, 1889.2796
